stock_code,report_date,roe,net_profit,gross_margin,debt_ratio,net_margin,operating_cashflow,total_equity
600436.SH,2022-12-31,23.5065,2522977110.59,45.6424,19.0354,29.0197,6873030580.06,11823939237.14
600436.SH,2023-03-31,6.5667,796662933.76,48.2989,16.1703,30.2969,634423962.66,12631515141.96
600436.SH,2023-06-30,13.1361,1586984667.36,47.07,20.3626,31.4549,1368609738.45,12668036372.52
600436.SH,2023-09-30,19.761,2464096290.48,48.454,15.7576,32.4228,2379535115.02,13559236278.29
600436.SH,2023-12-31,22.6449,2851139010.02,46.7588,18.5002,28.3456,2206631519.26,13920497525.27
600436.SH,2024-03-31,7.0338,998779254.49,47.2557,18.5211,31.5004,531482744.16,14906044111.79
600436.SH,2024-06-30,12.7305,1748357713.9,44.7371,16.4381,30.9412,381494673.18,14244841776.72
600436.SH,2024-09-30,19.6125,2717761870.21,45.4436,18.8241,32.1616,1298895965.56,14601501038.78
600436.SH,2024-12-31,21.535,2995526614.64,42.7353,15.399,27.7676,1313708033.92,14838736989.75
600436.SH,2025-03-31,6.7702,1013495595.96,45.0549,14.2938,32.2612,915914616.89,15842428285.59
600436.SH,2025-06-30,9.9827,1447998913.89,40.4063,18.7716,26.9218,375544161.63,15196851617.51
600436.SH,2025-09-30,14.816,2133306164.55,38.9298,13.9488,28.6644,486737382.18,15040664624.92
600438.SH,2022-03-31,12.6968,5822379569.28,34.1108,52.2638,23.5865,3248916632.41,49619198122.52
600438.SH,2022-06-30,28.9703,14236176902.92,35.0594,50.3268,23.5936,13436296655.9,53570098090.32
600438.SH,2022-09-30,46.1249,26182925811.42,38.5859,51.1642,25.6484,28882591679.82,65795753850.83
600438.SH,2022-12-31,52.5307,32380474790.63,38.1699,49.6881,22.7355,43817909631.7,73241505740.22
600438.SH,2023-03-31,13.2146,10944920312.37,43.1455,48.2187,32.9224,2245474956.52,84160552475.98
600438.SH,2023-06-30,21.7643,17083170574.18,34.1404,53.1644,23.0641,21156133577.95,72029879225.9
600438.SH,2023-09-30,26.0737,20925791134.35,29.3229,54.5167,18.7809,21024868416.23,76490890332.22
600438.SH,2023-12-31,22.1937,18246163845.47,26.1602,55.0816,13.1169,30679303971.17,73829384486.41
600438.SH,2024-03-31,-1.2866,-647102617.34,9.2023,59.2728,-3.3065,-1393906280.02,73196696898.64
600438.SH,2024-06-30,-5.4493,-3640377681.7,7.1179,67.1894,-8.3119,961296763.93,65086723872.1
600438.SH,2024-09-30,-7.0288,-4770402028.25,7.7579,69.0394,-6.9873,2988448374.18,61273290505.47
600438.SH,2024-12-31,-12.7995,-8108784071.71,6.3886,70.4369,-8.8144,1143735923.37,57919151498.73
600438.SH,2025-03-31,-5.4713,-3043028227.01,-2.875,72.2509,-19.0984,-1456552356.06,58008178717.41
600438.SH,2025-06-30,-10.725,-6102260438.33,0.073,71.9294,-15.064,-1950880774.01,56682494349.11
600438.SH,2025-09-30,-11.4368,-6372125004.69,2.7415,71.9541,-9.864,2825402944.5,56460635075.2
600460.SH,2022-03-31,4.1013,266726314.4,31.4295,48.3026,13.3291,-290183494.04,7376586941.73
600460.SH,2022-06-30,8.9058,593581251.72,31.1205,49.5255,14.1837,-238776092.55,7744892849.09
600460.SH,2022-09-30,11.4775,761532377.34,29.8982,50.3593,12.1954,660573.11,7772208806.11
600460.SH,2022-12-31,15.2699,1047545556.65,29.4481,52.3038,12.6482,203754613.49,8070425560.66
600460.SH,2023-03-31,2.8187,214381650.82,26.1726,51.3269,10.3756,-235414094.67,8791637023.19
600460.SH,2023-06-30,-0.5629,-45251679.13,24.2017,52.187,-1.0111,-265702796.18,8498189442.51
600460.SH,2023-09-30,-2.611,-188000435.32,23.3809,51.5798,-2.725,-177324706.69,8355588030.93
600460.SH,2023-12-31,-0.369,-64557632.35,22.2146,43.8671,-0.6912,316832150.73,13420011026.85
600460.SH,2024-03-31,-0.1271,-54107760.19,22.1049,41.4178,-2.1951,-112439660.98,13519430159.07
600460.SH,2024-06-30,-0.2075,-111370535.83,19.8994,42.0079,-2.1118,112982027.66,13468903469.12
600460.SH,2024-09-30,0.2398,-100170542.77,19.2769,44.2699,-1.2271,145749842.23,13484231192.12
600460.SH,2024-12-31,1.8144,-23861927.1,19.0909,44.2529,-0.2127,442537726.1,13823582046.62
600460.SH,2025-03-31,1.2089,89532316.18,21.3149,44.5681,2.9846,398706414.96,13913990922.0
600460.SH,2025-06-30,2.1602,132836178.36,20.4164,46.4304,2.0966,332383390.07,13665015866.74
600460.SH,2025-09-30,2.8901,160248562.71,19.5807,48.9735,1.6499,1198610023.13,12843623038.19
600482.SH,2022-03-31,0.1856,90356435.91,12.6188,40.8314,1.2257,-1030755381.87,37087489537.97
600482.SH,2022-06-30,0.6459,278736387.71,11.8982,42.5085,1.6727,561041148.78,37131584428.61
600482.SH,2022-09-30,0.7845,342437067.74,11.8812,46.7135,1.3191,1215760565.07,45404025529.73
600482.SH,2022-12-31,0.8872,386230774.79,12.9549,46.6819,1.009,3098266995.82,45782976273.4
600482.SH,2023-03-31,0.0952,42782162.19,10.6291,48.7848,0.4669,257585554.93,45711326252.05
600482.SH,2023-06-30,0.7991,405717931.46,11.5537,49.3847,1.9031,1348879558.45,46467079119.76
600482.SH,2023-09-30,1.1443,562374355.34,11.6215,51.7524,1.7328,2449414945.81,46669114668.5
600482.SH,2023-12-31,2.1548,1058364165.49,12.5242,52.2741,2.3466,4598031820.25,47305756246.3
600482.SH,2024-03-31,0.2391,182501946.56,10.6547,52.5377,1.6006,1923508516.92,47595182856.99
600482.SH,2024-06-30,1.2867,779847248.37,11.8398,53.1408,3.1368,4768483974.79,47975228610.79
600482.SH,2024-09-30,1.9876,1291721221.6,12.812,53.4326,3.5274,9322200029.64,49030845356.03
600482.SH,2024-12-31,3.6613,2552703003.18,14.8058,53.2312,4.9379,14401605183.69,50953212010.41
600482.SH,2025-03-31,1.0042,770642123.49,16.1785,53.9014,6.2596,2208255165.3,51753786472.49
600482.SH,2025-06-30,2.3292,1756243384.57,16.488,54.4198,6.3515,5288498054.87,52192928320.09
600482.SH,2025-09-30,3.0452,2501574894.53,16.0151,53.7974,6.1057,7558000140.19,52974675854.01
600489.SH,2022-03-31,1.9735,609856141.91,10.4472,44.3712,4.4747,-1196111368.72,27442991475.62
600489.SH,2022-06-30,4.8155,1484240776.72,13.1061,46.9106,5.7943,-580449109.69,27582826205.08
600489.SH,2022-09-30,6.8319,1915925480.96,12.5202,43.6515,4.7855,857558688.03,27817039756.19
600489.SH,2022-12-31,7.7143,2277566606.01,11.7106,48.7601,3.9851,5683736083.32,28342425526.71
600489.SH,2023-03-31,2.2727,677397116.09,12.3345,41.6361,5.0751,-324074490.58,28756900485.93
600489.SH,2023-06-30,5.6744,1631035747.27,12.7083,42.7148,5.5257,1304772754.28,28380280615.54
600489.SH,2023-09-30,8.4234,2529257597.92,12.5931,46.1476,5.5521,2707935140.93,29114157621.63
600489.SH,2023-12-31,11.8628,3617240690.45,13.2756,41.6555,5.9044,6423472305.99,30736047423.08
600489.SH,2024-03-31,2.9787,953820801.15,14.7073,42.7425,7.2456,1076319112.36,31639169354.4
600489.SH,2024-06-30,6.7614,2130870050.94,16.5322,46.6024,7.4682,-574329943.67,30678424191.51
600489.SH,2024-09-30,10.056,3250651137.68,15.3992,42.4665,7.0597,2460673333.06,31975421322.16
600489.SH,2024-12-31,12.705,4203559477.72,15.2495,41.4573,6.4122,7890175064.67,32572351585.96
600489.SH,2025-03-31,3.7188,1319717512.55,19.6403,43.3894,8.8814,-1959998316.67,33927979167.09
600489.SH,2025-06-30,9.6812,3388140312.23,18.6339,44.7828,9.6618,102364475.11,34003901191.36
600489.SH,2025-09-30,13.002,4699977952.59,17.4398,45.194,8.7075,1463228314.68,34779410185.78
600515.SH,2022-03-31,0.3889,85341416.8,41.4721,65.8256,7.1768,-1027543917.59,20561383592.36
600515.SH,2022-06-30,0.3323,56084890.7,38.5272,64.9389,2.4763,-1431502433.66,20585182803.22
600515.SH,2022-09-30,8.4619,1789460194.06,29.8576,61.7426,60.5883,-1465127678.01,22274296712.46
600515.SH,2022-12-31,8.8833,1970760613.2,34.9299,57.6731,41.9252,-3146646675.66,23794222553.42
600515.SH,2023-03-31,1.0314,266374349.27,50.4943,56.8548,21.1517,-129146146.52,24123391772.42
600515.SH,2023-06-30,2.5732,624451835.5,44.4807,55.9369,18.5281,44715751.07,24374914831.94
600515.SH,2023-09-30,3.4658,868080629.33,44.917,55.5878,19.1354,342866193.06,24823721165.53
600515.SH,2023-12-31,4.1861,995154452.68,48.9134,55.5888,14.7176,546338659.16,24779054903.26
600515.SH,2024-03-31,0.9396,248231570.23,45.9821,54.7761,20.8088,-490530348.72,25115782599.7
600515.SH,2024-06-30,1.249,320911497.65,43.6671,53.5403,14.2578,-363775091.33,24922907753.83
600515.SH,2024-09-30,0.9149,213754999.94,39.9773,53.4702,6.913,-1137575970.39,25127352877.97
600515.SH,2024-12-31,1.9661,437915052.52,41.2694,52.1749,10.0251,-781968753.13,25677827236.87
600515.SH,2025-03-31,0.4251,142760532.78,41.2409,51.1943,13.0946,-881349981.44,25943182127.15
600515.SH,2025-06-30,0.5427,156694547.03,37.85,51.3897,6.7816,-882309873.49,25735529199.89
600515.SH,2025-09-30,0.2735,97385296.17,34.156,51.3361,2.9687,-240658711.29,25776719225.88
600519.SH,2022-03-31,8.7025,17952116145.8,92.3677,14.482,54.0936,-6876059093.79,214908276449.78
600519.SH,2022-06-30,15.6135,31105364072.66,92.1091,17.2578,52.3276,-11163941.3,198456449962.46
600519.SH,2022-09-30,22.4101,46313993773.41,91.8744,13.8484,51.5827,9405337008.75,213446576009.85
600519.SH,2022-12-31,32.4105,65376039957.88,91.8667,19.4745,51.2536,36698595830.03,204938081263.86
600519.SH,2023-03-31,10.0028,21524725630.16,92.5956,12.3562,54.66,5244796293.93,226463574202.63
600519.SH,2023-06-30,18.0614,37331971189.28,91.7981,13.3925,52.5897,30387178194.96,209247480091.96
600519.SH,2023-09-30,25.4632,54827171371.97,91.7075,14.14,52.0597,50002007018.66,225018799759.41
600519.SH,2023-12-31,36.1778,77521476277.8,91.9649,17.9843,51.4886,66593247721.09,223656469294.82
600519.SH,2024-03-31,10.5688,24882347326.74,92.6133,12.9543,53.528,9187422415.09,248536768550.53
600519.SH,2024-06-30,19.2038,43176914345.12,91.7603,18.3242,51.7391,36621833812.63,228044809649.28
600519.SH,2024-09-30,26.833,63031462239.55,91.5314,13.6285,51.1941,44421386217.45,247688164238.17
600519.SH,2024-12-31,38.4283,89334728025.9,91.9312,19.0448,51.2993,92463692168.43,242011315120.6
600519.SH,2025-03-31,10.9255,27774636011.61,91.9736,14.143,53.9906,8809195646.38,268190335170.39
600519.SH,2025-06-30,19.2486,46986681449.24,91.2993,14.7549,51.5806,13119061031.33,249135586262.75
600519.SH,2025-09-30,26.3688,66898804746.17,91.2934,12.8088,51.1053,38196802155.27,265705024872.85
600522.SH,2022-03-31,3.6828,1060331628.44,22.9127,40.1167,11.4143,-2259399152.07,29000332537.46
600522.SH,2022-06-30,6.5837,1856225663.62,19.1349,39.7412,9.2619,-259261090.59,29237290537.97
600522.SH,2022-09-30,8.7912,2533896772.2,18.8391,38.2446,8.6792,190935351.58,30145747633.03
600522.SH,2022-12-31,11.2235,3413435038.17,18.2811,35.6845,8.4762,4564619372.56,31302476970.29
600522.SH,2023-03-31,2.5129,794262386.37,18.3735,34.4715,9.5983,-521361218.55,32476095267.8
600522.SH,2023-06-30,6.317,2026693651.49,17.2221,34.7693,10.0616,-921970929.29,33307302188.99
600522.SH,2023-09-30,8.4698,2757872806.23,17.0843,36.8944,8.4208,-964917509.58,34258803476.3
600522.SH,2023-12-31,9.8695,3238841246.18,16.217,36.7325,7.187,4540261998.87,34626837993.25
600522.SH,2024-03-31,1.9003,632337701.66,18.0254,35.8694,7.6721,-1559488209.15,34630726513.11
600522.SH,2024-06-30,4.3556,1458847584.43,16.6791,38.2932,6.8116,-1559828074.19,34695404201.11
600522.SH,2024-09-30,6.7944,2303074443.99,15.833,38.3173,6.7108,-419886101.98,35658588839.72
600522.SH,2024-12-31,8.3281,2828941314.26,14.3909,38.5294,5.8869,4130470815.93,35909439646.13
600522.SH,2025-03-31,1.7767,623979425.88,14.5965,37.2382,6.396,-1136247540.17,36469003140.49
600522.SH,2025-06-30,4.437,1580137924.32,15.0713,40.3235,6.6956,-1856289757.84,36421983660.88
600522.SH,2025-09-30,6.5221,2357139502.07,14.6132,40.4947,6.2072,417292192.0,37543162561.97
600547.SH,2022-03-31,1.0716,355202701.76,13.1813,60.2368,2.6349,159870275.08,32198035007.38
600547.SH,2022-06-30,1.883,604069607.83,13.1972,58.871,2.0254,1499825311.61,34351179411.51
600547.SH,2022-09-30,2.267,797613486.06,13.8481,59.2784,2.0027,2027028625.13,35170164140.76
600547.SH,2022-12-31,4.0184,1425763257.82,14.1012,59.5505,2.8342,2971775379.32,36696468518.05
600547.SH,2023-03-31,1.3282,504088750.27,14.4945,60.5213,3.8486,606589376.42,37108472846.47
600547.SH,2023-06-30,2.6482,1007875428.76,13.9871,62.6176,3.675,1123067066.87,37154429772.38
600547.SH,2023-09-30,4.0273,1658400726.28,15.1535,60.6821,4.0133,4768203682.71,51361922692.04
600547.SH,2023-12-31,7.0579,2890632384.87,16.5982,60.4311,4.8766,6848761658.51,53259403719.4
600547.SH,2024-03-31,2.0919,1055609970.74,14.5637,62.038,5.5684,1734404533.56,54251293282.48
600547.SH,2024-06-30,4.1523,2162066546.42,14.1592,64.6908,4.7234,5779663161.4,53903325136.45
600547.SH,2024-09-30,6.1228,3308764293.77,14.8773,65.1025,4.938,10194402688.23,55089809146.36
600547.SH,2024-12-31,8.328,4439134082.28,16.5006,63.5441,5.3796,13339797529.06,58570022261.59
600547.SH,2025-03-31,2.6898,1460716873.99,15.5715,63.6295,5.6321,2526194197.91,59712974503.64
600547.SH,2025-06-30,7.0146,3873362227.61,17.4606,63.1148,6.8234,10502900464.64,61236526748.87
600547.SH,2025-09-30,9.6195,5416759558.38,18.0138,62.9347,6.4652,15196015447.51,63738216717.82
600570.SH,2022-03-31,-0.7253,-49070528.64,70.3562,44.0487,-5.041,-1072701705.21,6205506034.79
600570.SH,2022-06-30,-1.6805,-90779301.56,72.4686,45.0428,-3.8051,-1079461665.12,6216000018.68
600570.SH,2022-09-30,0.2015,18393023.92,71.6127,44.922,0.4922,-598650102.97,6229730028.58
600570.SH,2022-12-31,17.4526,1120161396.74,73.5643,42.5499,17.2269,1138192779.96,7474689240.03
600570.SH,2023-03-31,3.2033,223609353.89,68.343,37.0669,19.7949,-1022306805.29,7730269934.51
600570.SH,2023-06-30,6.413,457972370.11,71.9956,39.6277,16.2016,-885193915.3,7775539028.43
600570.SH,2023-09-30,8.6453,627140880.77,71.8875,39.1582,14.3589,-779508012.65,8059217878.81
600570.SH,2023-12-31,19.1945,1443210558.83,74.8442,38.3803,19.821,1261324141.04,8844722112.75
600570.SH,2024-03-31,-0.452,-35169409.03,68.8006,33.313,-2.9615,-1146466605.83,8803070117.61
600570.SH,2024-06-30,0.3777,25102580.15,71.318,34.4384,0.8852,-1176260793.6,8612139441.24
600570.SH,2024-09-30,5.4842,447051385.85,69.3093,33.0104,10.6752,-990616912.11,8986190911.99
600570.SH,2024-12-31,12.4978,1040404420.55,72.021,36.1315,15.809,867929234.22,9407074234.27
600570.SH,2025-03-31,0.3608,39118936.01,64.7029,31.2109,3.8132,-1057367227.62,9446854578.83
600570.SH,2025-06-30,2.9941,295417718.95,69.5504,31.3581,12.175,-901068685.34,9512736931.5
600570.SH,2025-09-30,5.1402,503114781.39,68.9999,31.4193,14.4163,-669767830.64,9807326325.64
600584.SH,2022-03-31,4.0242,861427410.2,18.9126,40.8431,10.5848,1639597960.59,21821471016.23
600584.SH,2022-06-30,7.0854,1543475396.99,18.516,40.3223,9.898,2684512572.25,22576897855.83
600584.SH,2022-09-30,10.9354,2452412080.56,17.9815,42.226,9.8975,4380188462.68,23861581548.38
600584.SH,2022-12-31,14.1605,3230988205.53,17.0364,37.4673,9.5699,6012468403.84,24642733205.19
600584.SH,2023-03-31,0.4461,109928612.98,11.8419,33.6892,1.8759,1233739882.22,24645394276.86
600584.SH,2023-06-30,1.9837,495579619.26,13.5381,36.169,4.0712,2420856683.09,25410680900.03
600584.SH,2023-09-30,3.8615,973543800.06,13.8708,39.8416,4.7653,3033147142.65,25872458147.71
600584.SH,2023-12-31,5.8006,1470244724.6,13.6524,38.5827,4.9568,4436698567.22,26151174269.45
600584.SH,2024-03-31,0.5173,133767279.46,12.2017,38.6316,1.9551,1372653089.02,27069753319.06
600584.SH,2024-06-30,2.3542,617119007.63,13.3633,40.3494,3.9849,3027067727.33,27420511528.21
600584.SH,2024-09-30,4.0702,1071058018.52,12.9311,46.8851,4.288,3933902411.51,28479836000.53
600584.SH,2024-12-31,5.9965,1612030058.42,13.0572,45.3519,4.4826,5834047323.92,29542644956.24
600584.SH,2025-03-31,0.7338,203899562.56,12.6335,43.7158,2.1842,1144458791.99,29731663554.77
600584.SH,2025-06-30,1.6966,468603281.47,13.4687,42.8436,2.5187,2338856227.94,29800439482.6
600584.SH,2025-09-30,3.4196,951408366.04,13.7433,43.0967,3.3186,3692679424.03,30084304438.21
600585.SH,2022-03-31,2.6484,5103244882.0,31.3542,14.9417,20.0398,2873016219.0,196481367298.0
600585.SH,2022-06-30,5.4242,10161832722.0,28.4745,17.9571,18.0572,4468348253.0,187840438198.0
600585.SH,2022-09-30,6.8171,12758223568.0,25.3649,18.8432,14.952,9592711709.0,189717823970.0
600585.SH,2022-12-31,8.5264,16139906496.0,21.3029,19.667,12.2252,9649267916.0,195993594732.0
600585.SH,2023-03-31,1.3797,2672589836.0,16.5028,18.5024,8.5105,3108356197.0,198578105022.0
600585.SH,2023-06-30,3.5393,6803693910.0,19.4299,19.3242,10.3867,5061236046.0,194575672963.0
600585.SH,2023-09-30,4.7156,9072670219.0,18.328,20.4198,9.1498,9656985995.0,196620801991.0
600585.SH,2023-12-31,5.6514,10744517436.0,16.5855,19.62,7.6117,20074155896.0,198021296818.0
600585.SH,2024-03-31,0.808,1487880502.0,17.7472,18.7707,6.9763,159585210.0,199153846256.0
600585.SH,2024-06-30,1.8028,3383558566.0,18.9251,19.501,7.4257,6870679207.0,196203888590.0
600585.SH,2024-09-30,2.8033,5245020339.0,19.5414,21.4621,7.6962,10347782944.0,197986954974.0
600585.SH,2024-12-31,4.123,7663200170.0,21.7045,21.3081,8.4184,18476252523.0,200377436700.0
600585.SH,2025-03-31,0.9575,1775337142.0,22.8799,20.4633,9.3186,502573548.0,202607514562.0
600585.SH,2025-06-30,2.317,4395545802.0,25.1992,20.5169,10.6451,8286543551.0,201203212986.0
600585.SH,2025-09-30,3.3329,6407182054.0,24.2992,20.5885,10.4526,11099688251.0,202770658481.0
600588.SH,2022-03-31,-4.3206,-424829789.0,49.1059,43.5806,-33.2111,-1003458167.0,12119351595.0
600588.SH,2022-06-30,-2.8446,-316918804.0,56.8549,46.724,-8.9606,-1122520341.0,11956192875.0
600588.SH,2022-09-30,-6.0221,-602421539.0,54.3035,46.2226,-10.7663,-1464736520.0,11892055891.0
600588.SH,2022-12-31,2.376,224797081.0,56.3738,46.8564,2.4272,285961113.0,12518019618.0
600588.SH,2023-03-31,-3.5248,-417271503.0,44.5799,47.1998,-28.2937,-1166743199.0,12086529922.0
600588.SH,2023-06-30,-7.7121,-884618690.0,48.8514,50.3362,-26.2531,-1333568090.0,12047988602.0
600588.SH,2023-09-30,-9.5611,-1084369315.0,49.6914,51.635,-18.9982,-1882079743.0,11674338362.0
600588.SH,2023-12-31,-8.9497,-933238693.0,50.731,53.7505,-9.5267,-90501494.0,11803363222.0
600588.SH,2024-03-31,-4.5796,-466813538.0,50.8459,53.7118,-26.6861,-1297280092.0,11271854768.0
600588.SH,2024-06-30,-8.1507,-810712423.0,52.5468,54.0203,-21.3049,-1521063135.0,10874634896.0
600588.SH,2024-09-30,-15.4108,-1480145962.0,48.8274,56.2118,-25.795,-2046126139.0,10272729561.0
600588.SH,2024-12-31,-22.4067,-2069832998.0,47.5367,59.4339,-22.6144,-273649390.0,9799478123.0
600588.SH,2025-03-31,-9.3468,-756340891.0,39.0614,59.497,-54.8844,-1022482838.0,9026016398.0
600588.SH,2025-06-30,-11.9598,-981348250.0,48.3295,58.9607,-27.4039,-928182883.0,8998315809.0
600588.SH,2025-09-30,-17.8621,-1442042536.0,46.7329,58.2867,-25.8222,-933700937.0,8971330901.0
600600.SH,2022-03-31,4.7762,1152465765.0,37.8457,46.8472,12.5157,933619727.0,24975734326.0
600600.SH,2022-06-30,12.0086,2908316326.0,38.0957,49.4718,15.0904,4719012228.0,25303003195.0
600600.SH,2022-09-30,17.4029,4366077415.0,38.0646,45.504,14.9986,5991216680.0,26876478638.0
600600.SH,2022-12-31,15.3026,3804721478.0,36.8451,47.7809,11.8263,4878771322.0,26272312535.0
600600.SH,2023-03-31,5.5281,1473322258.0,38.3164,44.6116,13.7614,1813957743.0,27769675415.0
600600.SH,2023-06-30,13.1636,3481281257.0,39.2067,47.7584,16.1232,4600493439.0,27338625653.0
600600.SH,2023-09-30,18.3134,4998911175.0,39.7275,41.8614,16.1369,5084279541.0,28924250806.0
600600.SH,2023-12-31,16.122,4348198924.0,38.6593,42.637,12.8127,2777567140.0,28254747175.0
600600.SH,2024-03-31,5.6523,1623483236.0,40.4406,40.8528,15.9949,2853166067.0,29845324302.0
600600.SH,2024-06-30,13.0424,3721128752.0,41.6034,44.6736,18.5423,5713872510.0,29215608926.0
600600.SH,2024-09-30,17.4329,5130187395.0,41.7621,39.1076,17.7152,6230708571.0,30672244788.0
600600.SH,2024-12-31,15.3778,4491776686.0,40.2265,41.9305,13.9766,5154661132.0,29859542011.0
600600.SH,2025-03-31,5.7173,1738210008.0,41.6379,38.4735,16.6407,1789631626.0,31557663335.0
600600.SH,2025-06-30,13.2298,3973966318.0,43.6973,41.2431,19.3936,4799544157.0,30770403936.0
600600.SH,2025-09-30,17.4666,5402235278.0,43.656,37.3458,18.3958,5816206274.0,32198283742.0
600660.SH,2022-03-31,3.2593,870394497.0,35.7527,42.1206,13.293,1341209694.0,27140036764.0
600660.SH,2022-06-30,9.0123,2380517668.0,34.2193,44.989,18.4483,2989284840.0,26539552394.0
600660.SH,2022-09-30,14.245,3898587139.0,34.4802,44.4996,19.0733,4282060578.0,28447637563.0
600660.SH,2022-12-31,17.1965,4752795645.0,34.0346,42.8999,16.9146,5893041655.0,28988298128.0
600660.SH,2023-03-31,3.11,914441842.0,33.1963,44.523,12.9663,1407625685.0,29792423864.0
600660.SH,2023-06-30,9.8142,2836563537.0,34.1396,48.0466,18.8711,3124847388.0,28781117127.0
600660.SH,2023-09-30,13.9654,4127464139.0,34.9418,46.8038,17.3235,5449425317.0,30071656580.0
600660.SH,2023-12-31,18.6309,5629108273.0,35.393,44.5328,16.9751,7624580890.0,31411322327.0
600660.SH,2024-03-31,4.3176,1388325168.0,36.8191,44.9476,15.7127,1300199825.0,32846689583.0
600660.SH,2024-06-30,11.0971,3501836985.0,37.2903,47.3975,19.0943,3325262229.0,31616366433.0
600660.SH,2024-09-30,16.9039,5483021139.0,37.8158,45.5671,19.3654,6284478745.0,33385813084.0
600660.SH,2024-12-31,22.3418,7504038370.0,36.2298,43.5839,19.1178,8562187329.0,35685569178.0
600660.SH,2025-03-31,5.5288,2031142814.0,35.4033,42.8297,20.4959,2007595043.0,37722142741.0
600660.SH,2025-06-30,13.4689,4807703410.0,37.0625,45.7555,22.4163,5354475815.0,35644910727.0
600660.SH,2025-09-30,19.8511,7067671152.0,37.3598,49.7904,21.223,9884629654.0,35469012804.0
600674.SH,2022-03-31,1.7717,556338938.41,21.5876,33.0748,319.9081,109843810.11,32798588566.18
600674.SH,2022-06-30,5.012,1570615368.83,33.2418,39.5079,330.0093,186785946.59,32069166650.16
600674.SH,2022-09-30,9.1613,2951718867.33,37.4041,36.6731,334.1307,394801704.78,33784252152.76
600674.SH,2022-12-31,10.8055,3572311798.95,38.506,35.6674,251.4978,613533709.83,35198844539.42
600674.SH,2023-03-31,3.307,1145831726.72,40.4306,38.7033,457.3693,129955047.14,36277785151.15
600674.SH,2023-06-30,6.1749,2119910421.02,41.0306,42.082,387.2447,188348266.0,35523444083.78
600674.SH,2023-09-30,11.0544,3909395860.35,49.6532,38.8955,383.1262,422678798.58,37128079071.16
600674.SH,2023-12-31,12.4107,4507408395.75,46.3749,36.055,304.07,595661247.31,38592944950.66
600674.SH,2024-03-31,3.2675,1284794152.98,44.2807,31.8017,498.2981,177238464.89,42335098473.96
600674.SH,2024-06-30,5.9865,2328360588.9,44.6087,34.8861,385.8274,319476681.84,41417404179.4
600674.SH,2024-09-30,11.1722,4503584192.8,52.6491,32.1718,414.4836,655997695.77,43776909582.48
600674.SH,2024-12-31,11.3788,4630183835.79,51.1772,32.5335,287.7709,879455226.51,43886418358.8
600674.SH,2025-03-31,3.45,1514322815.45,56.058,32.7835,416.0471,177857281.53,45373672178.49
600674.SH,2025-06-30,5.8068,2492185702.31,46.6446,34.8598,350.128,323119165.66,44414617727.55
600674.SH,2025-09-30,9.7577,4292071193.24,50.7901,32.8302,376.3999,577484534.41,46216962479.4
600690.SH,2022-03-31,4.2919,3577861986.69,28.5421,60.3494,5.9399,1146182999.38,85411120787.26
600690.SH,2022-06-30,9.5713,8009086398.35,30.1962,61.3609,6.5843,5965070983.86,87576488568.79
600690.SH,2022-09-30,13.5891,11713972282.99,30.489,59.4916,6.3385,11251205835.72,93010369151.2
600690.SH,2022-12-31,16.9646,14733312889.78,31.3309,59.8546,6.0487,20256557145.86,94750332646.89
600690.SH,2023-03-31,4.1737,4029591206.12,28.6981,58.7766,6.1929,1354792344.2,98144515463.11
600690.SH,2023-06-30,9.4289,9043682753.22,30.4432,60.2137,6.8706,6790021534.62,97994504052.41
600690.SH,2023-09-30,13.5719,13262296790.88,30.7139,58.6609,6.6759,13202623101.74,101649269875.1
600690.SH,2023-12-31,17.0462,17088480573.96,27.4853,58.8113,6.232,26535780568.36,107530339973.34
600690.SH,2024-03-31,4.5285,4931264322.35,28.9546,57.3365,6.8597,1984673662.69,110011150979.01
600690.SH,2024-06-30,9.9597,10773597554.5,30.6115,58.5951,7.588,8424060603.43,108584778666.25
600690.SH,2024-09-30,14.242,15711744771.77,30.8457,56.2104,7.3831,14427377354.07,112160158310.84
600690.SH,2024-12-31,17.6277,19575612501.68,27.797,59.1376,6.8451,26543081911.96,118801721185.64
600690.SH,2025-03-31,4.7808,5637227267.4,25.3961,57.3659,7.1251,2284614694.47,125218328977.32
600690.SH,2025-06-30,10.617,12485115799.44,26.8739,59.3705,7.978,11139045781.34,122579258485.41
600690.SH,2025-09-30,15.0182,17841850016.48,27.2077,56.4839,7.623,17491126692.81,126856359342.04
600741.SH,2022-03-31,3.4036,1919497564.47,13.8506,64.4891,5.1364,3958833407.26,55109936603.3
600741.SH,2022-06-30,5.1263,2854651626.01,13.6123,66.4595,4.1522,7118023424.81,53026383084.59
600741.SH,2022-09-30,9.7495,5435952038.17,13.7585,66.4087,4.7973,8080326232.5,54686505498.35
600741.SH,2022-12-31,14.0533,8061205060.98,14.2186,64.9534,5.0934,9989105248.0,57054718700.13
600741.SH,2023-03-31,2.662,1686494480.6,13.8791,63.4228,4.581,564603675.98,59057182831.22
600741.SH,2023-06-30,5.3317,3300128717.15,13.1813,65.9998,4.2875,4901771302.44,57567073163.09
600741.SH,2023-09-30,8.7627,5373855379.85,12.8462,65.3354,4.4208,7247749191.03,59242880554.99
600741.SH,2023-12-31,13.0295,8094765030.25,13.138,65.0302,4.8013,11315738102.46,61580520682.62
