stock_code,stock_name,industry,end_date,roe,netprofit_yoy,grossprofit_margin,debt_to_assets,current_ratio,operating_cashflow,ocf_to_revenue,ocf_to_profit,net_profit,revenue,eps,bps,roa,netprofit_margin,quick_ratio,assets_turn,total_assets,total_equity,roe_industry_pct,netprofit_yoy_industry_pct,grossprofit_margin_industry_pct,ocf_to_revenue_industry_pct,debt_to_assets_industry_pct,roe_industry_score,netprofit_yoy_industry_score,grossprofit_margin_industry_score,debt_to_assets_industry_score,ocf_to_revenue_industry_score,industry_score
300970.SZ,华绿生物,SW1农林牧渔,20260331,6.4991,-368.45,32.1329,29.7157,4.1349,146239933.33,35.3029,1.2261,119271715.09,414243699.16,0.91,14.231,4.6847,28.7926,3.1273,0.1627,2545958072.08,1789408514.76,0.912621359223301,0.12727272727272726,0.8365384615384616,0.9423076923076923,0.8076923076923077,5.0,1.0,5.0,5.0,5.0,21.0
301603.SZ,乔锋智能,SW1机械设备,20260331,4.3284,70.9,30.6979,40.8012,1.8825,5046914.44,0.696,0.0485,103975713.25,725136557.67,0.88,20.7141,2.4564,14.3388,1.1973,0.1713,4232809683.09,2505771944.02,0.9584905660377359,0.867704280155642,0.6221804511278195,0.6127819548872181,0.4586466165413534,5.0,5.0,4.0,3.0,4.0,21.0
000019.SZ,深粮控股,SW1农林牧渔,20260331,1.2934,-24.95,16.8992,32.4379,1.9812,234724864.73,20.2434,3.6223,64800462.31,1159515736.18,0.0563,4.3848,0.866,5.5886,0.1874,0.155,7482307574.73,5055203187.55,0.6504854368932039,0.6545454545454545,0.6442307692307693,0.875,0.7403846153846154,4.0,4.0,4.0,4.0,5.0,21.0
000551.SZ,创元科技,SW1环保,20260331,4.1744,13.3,28.6443,35.6434,2.0033,147213547.45,12.0871,0.9396,156679059.81,1217936241.24,0.2562,6.2819,2.4018,12.8643,1.4392,0.1867,6523366009.46,4198213329.37,0.9541984732824428,0.6119402985074627,0.518796992481203,0.7218045112781954,0.7819548872180451,5.0,4.0,3.0,4.0,4.0,20.0
000623.SZ,吉林敖东,SW1医药生物,20260331,2.7864,55.43,48.4163,10.076,2.3779,10701377.15,2.0816,0.0124,865098577.91,514094926.1,0.7387,26.3345,2.4531,168.276,1.975,0.0146,35266124333.5,31712711319.99,0.7698744769874477,0.847926267281106,0.48326359832635984,0.4456066945606695,0.8622129436325678,4.0,5.0,3.0,5.0,3.0,20.0
300813.SZ,泰林生物,SW1机械设备,20260331,0.601,32.91,50.3116,14.8334,4.0029,-3557010.89,-5.0768,-0.7349,4840310.83,70063538.95,0.04,6.6539,0.5112,6.9085,3.0354,0.074,946907342.84,806448521.09,0.4,0.77431906614786,0.9417293233082706,0.5093984962406015,0.900375939849624,3.0,4.0,5.0,5.0,3.0,20.0
688019.SH,安集科技,SW1电子,20260331,5.1152,,55.4642,15.6957,7.0921,140550416.71,19.415,0.6768,207672321.11,723928401.13,1.23,26.2216,3.8071,28.6869,4.9194,0.1327,5454801096.53,4598631938.14,0.9393305439330544,,0.9602510460251046,0.8138075313807531,0.8263598326359832,5.0,,5.0,5.0,5.0,20.0
002980.SZ,华盛昌,SW1电力设备,20260331,1.5804,-36.68,39.5024,24.7494,3.1573,13200791.14,7.9044,0.7569,17441307.17,167006334.52,0.09,5.961,1.1606,10.4435,2.1552,0.1111,1502741398.09,1130821782.52,0.6408839779005525,0.26857142857142857,0.9397260273972603,0.7917808219178082,0.8657534246575342,4.0,2.0,5.0,5.0,4.0,20.0
002836.SZ,新宏泽,SW1轻工制造,20260331,4.2636,-32.43,25.3873,29.2832,2.1443,31019299.11,24.8203,1.8707,16582022.67,124975461.92,0.07,1.724,2.9522,13.2682,1.5833,0.2225,561691441.57,397210192.01,0.9681528662420382,0.34177215189873417,0.6582278481012658,0.9683544303797469,0.6265822784810127,5.0,2.0,4.0,4.0,5.0,20.0
300566.SZ,激智科技,SW1电子,20260331,2.5903,11.5,26.363,36.4168,1.772,170499298.81,33.7173,2.9225,58340060.9,505672661.03,0.22,8.4964,1.659,11.5371,1.4799,0.1438,3516623753.47,2235981905.52,0.8284518828451883,0.6,0.5481171548117155,0.9518828451882845,0.4874476987447699,5.0,4.0,3.0,3.0,5.0,20.0
000088.SZ,盐 田 港,SW1交通运输,20260331,1.8671,7.96,18.6075,17.9132,3.9048,110622317.0,57.1386,0.3265,338854262.67,193603494.42,0.07,3.5405,1.3882,175.0249,3.8984,0.0079,24409202191.09,20036724403.32,0.5476190476190477,0.6666666666666666,0.5,0.8968253968253969,0.873015873015873,3.0,4.0,3.0,5.0,5.0,20.0
301130.SZ,西点药业,SW1医药生物,20260331,1.0282,-50.59,72.9262,12.9042,4.7261,14961086.89,26.7519,1.7391,8602728.43,55925260.77,0.1201,11.5341,0.8214,15.3825,4.2725,0.0534,1047381995.89,912225210.65,0.4372384937238494,0.30414746543778803,0.8263598326359832,0.8682008368200836,0.8016701461377871,3.0,2.0,5.0,5.0,5.0,20.0
002249.SZ,大洋电机,SW1电力设备,20260331,2.9878,26.75,24.5471,46.4889,1.3627,117051282.75,3.8521,0.3777,309867275.34,3038651059.43,0.12,4.118,1.6014,10.1975,1.1584,0.157,19350124198.54,10354470561.03,0.8591160220994475,0.7142857142857143,0.6904109589041096,0.7123287671232876,0.5561643835616439,5.0,4.0,4.0,3.0,4.0,20.0
300274.SZ,阳光电源,SW1电力设备,20260331,4.81,20.14,33.2629,57.5148,1.6562,1208404186.03,7.7658,0.538,2245933741.73,15560645284.03,1.12,23.4712,1.843,14.4334,1.1864,0.1277,121864175876.94,51774201202.99,0.9281767955801105,0.6742857142857143,0.8602739726027397,0.7863013698630137,0.3945205479452055,5.0,4.0,5.0,2.0,4.0,20.0
002458.SZ,益生股份,SW1农林牧渔,20260331,2.3561,-67.78,23.2779,36.2396,0.8058,154808906.3,19.7519,1.4968,103428070.95,783765379.67,0.1,4.0076,1.4885,13.1963,0.6348,0.1128,6948694832.92,4430517075.16,0.7961165048543689,0.45454545454545453,0.7211538461538461,0.8653846153846154,0.7019230769230769,4.0,3.0,4.0,4.0,5.0,20.0
000672.SZ,上峰材料,SW1建筑材料,20260331,0.3515,8.38,24.5418,39.5237,1.0457,55494339.46,7.6932,4.8927,11342358.52,721340577.83,0.03,9.3743,0.0702,1.5724,0.8706,0.0447,16151081252.81,9767580602.18,0.5428571428571428,0.7073170731707317,0.6805555555555556,0.8333333333333334,0.6111111111111112,3.0,4.0,4.0,4.0,5.0,20.0
688486.SH,龙迅股份,SW1电子,20260331,2.4123,,54.8997,4.06,25.799,34418020.32,26.8538,0.9038,38079560.6,128168261.82,0.29,11.9823,2.2868,29.7106,22.7554,0.077,1665177893.58,1597570906.77,0.803347280334728,,0.9539748953974896,0.897489539748954,0.9832635983263598,5.0,,5.0,5.0,5.0,20.0
603868.SH,飞科电器,SW1家用电器,20260331,5.5125,,59.1951,14.0789,5.1267,267240085.06,26.7242,1.4171,188579091.03,999994041.02,0.43,8.0699,4.6093,18.858,4.5105,0.2444,4091240706.93,3515237912.74,0.9354838709677419,,0.9893617021276596,0.9680851063829787,0.9468085106382979,5.0,,5.0,5.0,5.0,20.0
000567.SZ,海德股份,SW1非银金融,20260331,7.2194,22.24,99.405,40.2884,1.3151,26949144.77,4.9297,0.0639,421466906.2,546664699.68,0.2148,3.0818,4.1677,77.0979,,0.0541,10112758735.39,6038488012.59,0.9753086419753086,0.4090909090909091,1.0,0.2345679012345679,0.9259259259259259,5.0,3.0,5.0,5.0,2.0,20.0
000513.SZ,丽珠集团,SW1医药生物,20260331,4.0631,4.62,65.8685,35.5889,1.9606,817493722.1,28.4748,1.1291,724009553.92,2870936778.77,0.65,16.3408,2.9925,25.2186,1.7694,0.1187,24193940942.97,15583578086.7,0.893305439330544,0.6451612903225806,0.7280334728033473,0.8849372384937239,0.3423799582463466,5.0,4.0,4.0,2.0,5.0,20.0
001203.SZ,大中矿业,SW1钢铁,20260331,2.1297,-2.01,52.2263,59.7406,0.3983,292736114.83,35.9801,1.8575,157597060.19,813604601.56,0.1,4.7876,0.8481,19.3702,0.271,0.0438,18582039300.13,7481018700.84,0.8372093023255814,0.47058823529411764,0.9772727272727273,0.9545454545454546,0.2954545454545454,5.0,3.0,5.0,2.0,5.0,20.0
301536.SZ,星宸科技,SW1电子,20260331,6.8168,20.09,46.0536,41.0558,2.188,-15480954.44,-1.5578,-0.07,221238551.59,993787883.46,0.52,7.6447,3.9678,22.2622,1.4576,0.1782,5575893344.73,3286666248.82,0.9581589958158996,0.6536585365853659,0.8891213389121339,0.4330543933054393,0.41631799163179917,5.0,4.0,5.0,3.0,3.0,20.0
000729.SZ,燕京啤酒,SW1食品饮料,20260331,1.6957,51.64,46.3208,30.9415,1.528,1275312038.21,31.1271,3.5018,364187950.09,4097107280.13,0.0939,5.5864,1.4697,8.8889,1.04,0.1653,24780025321.85,17112703304.01,0.4878048780487805,0.9574468085106383,0.7560975609756098,0.9105691056910569,0.5528455284552846,3.0,5.0,4.0,3.0,5.0,20.0
001210.SZ,金房能源,SW1公用事业,20260331,9.425,139.02,30.3265,31.7277,2.6235,-129690795.51,-20.5052,-0.9533,136043428.8,632476290.82,0.8462,9.4018,5.9444,21.5096,2.4937,0.2764,2288603714.24,1562481597.36,0.9541984732824428,0.92,0.7022900763358778,0.0916030534351145,0.83206106870229,5.0,5.0,4.0,5.0,1.0,20.0
300771.SZ,智莱科技,SW1计算机,20260331,0.7923,113.72,26.5159,18.3863,5.0289,24829638.9,21.0397,1.5936,15580827.33,118013052.81,0.07,8.3046,0.6391,13.2026,4.5197,0.0484,2437908597.1,1989667641.61,0.756838905775076,0.8854166666666666,0.32934131736526945,0.8982035928143712,0.7485029940119761,4.0,5.0,2.0,4.0,5.0,20.0
002215.SZ,诺 普 信,SW1农林牧渔,20260331,16.6457,13.62,42.6908,59.1755,0.8595,124236911.84,4.7227,0.1656,750381097.23,2630609620.97,0.763,4.858,6.0532,28.525,0.6887,0.2122,12396384341.12,5060763054.52,1.0,0.7818181818181819,0.9423076923076923,0.625,0.28846153846153844,5.0,4.0,5.0,2.0,4.0,20.0
000608.SZ,阳光股份,SW1房地产,20260331,-1.1365,61.74,51.7665,41.0537,0.1269,14568080.97,23.4189,-0.7293,-19976451.28,62206505.34,-0.03,2.7383,-0.4639,-32.1131,,0.0144,4306022736.36,2538242450.81,0.29473684210526313,0.7647058823529411,0.9595959595959596,0.8484848484848485,0.7373737373737373,2.0,4.0,5.0,4.0,5.0,20.0
001223.SZ,欧克科技,SW1机械设备,20260331,1.6089,24.06,27.6248,19.3129,3.378,17775507.65,6.9539,0.5367,33122386.18,255620700.76,0.3296,20.6481,1.3371,12.9576,2.611,0.1032,2477174169.59,1998761066.36,0.6830188679245283,0.7120622568093385,0.5244360902255639,0.7330827067669173,0.8233082706766918,4.0,4.0,3.0,5.0,4.0,20.0
301223.SZ,中荣股份,SW1轻工制造,20260331,1.4222,10.61,19.2576,31.4276,2.0827,103179883.91,12.8027,2.3745,43452570.33,805919908.45,0.22,15.6688,0.955,5.3917,1.7797,0.1771,4549995959.38,3120042818.39,0.6624203821656051,0.7088607594936709,0.43037974683544306,0.8037974683544303,0.6012658227848101,4.0,4.0,3.0,4.0,5.0,20.0
300743.SZ,天地数码,SW1计算机,20260331,5.9854,17.17,30.557,34.2781,1.9895,31918115.86,14.4929,0.8095,39430368.55,220233533.74,0.26,4.4799,3.8255,17.9039,1.2966,0.2137,1030737826.84,677420076.5,0.9848024316109423,0.6875,0.4221556886227545,0.8712574850299402,0.4640718562874252,5.0,4.0,3.0,3.0,5.0,20.0
301429.SZ,森泰股份,SW1建筑材料,20260331,1.1618,-30.04,28.6673,19.9093,2.7416,-7096314.27,-2.7197,-0.6162,11516834.68,260918429.97,0.1366,11.4739,0.7081,4.414,1.9994,0.1604,1626378792.39,1302578908.93,0.7285714285714285,0.5121951219512195,0.875,0.5972222222222222,0.875,4.0,3.0,5.0,5.0,3.0,20.0
300235.SZ,方直科技,SW1计算机,20260331,0.2932,27.86,82.8407,2.2848,30.4148,-13671821.01,-73.2182,-6.7312,2031107.58,18672700.14,0.01,2.8185,0.2793,10.8774,29.9023,0.0257,727285703.52,710668895.9,0.6474164133738601,0.7395833333333334,0.9550898203592815,0.2844311377245509,0.9910179640718563,4.0,4.0,5.0,5.0,2.0,20.0
301283.SZ,聚胶股份,SW1基础化工,20260331,2.3326,145.49,20.1203,34.7726,2.3856,118887823.89,20.2152,3.0549,38917628.51,588109885.51,0.5,21.3254,1.4806,6.6174,1.9701,0.2237,2628519189.83,1714515836.55,0.7867647058823529,0.9191919191919192,0.5808823529411765,0.8676470588235294,0.5490196078431373,4.0,5.0,3.0,3.0,5.0,20.0
301095.SZ,广立微,SW1计算机,20260331,-0.3388,3.59,56.0992,15.7732,4.1394,100404173.46,95.2987,-6.921,-14507255.33,105357327.12,-0.0544,15.6855,-0.3893,-13.7696,3.467,0.0283,3726081942.88,3138359070.02,0.547112462006079,0.6041666666666666,0.7994011976047904,0.9910179640718563,0.7934131736526946,3.0,4.0,4.0,4.0,5.0,20.0
002748.SZ,世龙实业,SW1基础化工,20260331,2.7302,120.12,16.7586,47.1324,0.8984,130006090.29,23.8626,3.3777,38489994.09,544810938.76,0.1604,5.9539,1.424,7.0648,0.7937,0.2016,2702874294.85,1428944653.8,0.8455882352941176,0.8888888888888888,0.4632352941176471,0.9068627450980392,0.3308823529411765,5.0,5.0,3.0,2.0,5.0,20.0
603379.SH,三美股份,SW1基础化工,20260331,6.0518,,53.4236,17.7032,5.0768,474235925.06,33.9227,0.9491,499667495.05,1397991545.89,0.83,14.1213,4.7156,35.7418,4.5688,0.1319,10596111701.72,8720265991.58,0.9852941176470589,,0.9877450980392157,0.9583333333333334,0.8333333333333334,5.0,,5.0,5.0,5.0,20.0
002437.SZ,誉衡药业,SW1医药生物,20260331,4.0552,57.65,45.5778,23.4263,1.9013,72710289.28,13.4872,0.7522,96667211.33,539105711.33,0.0433,1.0709,3.077,17.931,1.61,0.1716,3141595555.8,2405637001.61,0.891213389121339,0.8571428571428571,0.44142259414225943,0.6882845188284519,0.5720250521920668,5.0,5.0,3.0,3.0,4.0,20.0
300727.SZ,润禾材料,SW1基础化工,20260331,2.0109,24.66,23.5659,25.7786,2.6311,23173507.5,5.4681,0.8475,27342665.13,423796964.82,0.15,7.6644,1.4699,6.4518,2.3386,0.2278,1860150877.08,1380630462.25,0.7475490196078431,0.7121212121212122,0.6715686274509803,0.625,0.7156862745098039,4.0,4.0,4.0,4.0,4.0,20.0
002884.SZ,凌霄泵业,SW1机械设备,20260331,3.9716,2.83,32.3222,7.1355,12.7577,-1385083.87,-0.3205,-0.0141,97891321.83,432131629.32,0.27,7.0278,3.6164,22.6531,10.8611,0.1596,2706862844.84,2513714442.12,0.9339622641509434,0.5486381322957199,0.6541353383458647,0.5939849624060151,0.9943609022556391,5.0,3.0,4.0,5.0,3.0,20.0
301611.SZ,珂玛科技,SW1电子,20260331,2.5443,-9.43,46.1465,31.2163,2.4915,49321880.4,18.2324,1.1651,42331600.09,270518449.16,0.11,4.1979,1.5881,15.6483,1.8302,0.1015,2665491753.66,1833424622.81,0.8200836820083682,0.44390243902439025,0.891213389121339,0.7949790794979079,0.5690376569037656,5.0,3.0,5.0,3.0,4.0,20.0
301287.SZ,康力源,SW1轻工制造,20260331,0.7374,-14.45,32.8627,25.1144,4.1284,26405975.74,19.4653,3.0475,8664795.04,135656682.78,0.13,17.6852,0.5503,6.3873,3.8407,0.0862,1574501194.15,1179074682.93,0.5286624203821656,0.4936708860759494,0.8354430379746836,0.9050632911392406,0.7531645569620253,3.0,3.0,5.0,4.0,5.0,20.0
002746.SZ,仙坛股份,SW1农林牧渔,20260331,1.4288,17.18,8.7338,42.2911,1.7446,89118608.66,6.7947,1.2136,73435711.34,1311597902.13,0.08,5.4293,0.8701,5.599,1.4748,0.1554,8439768699.23,4870500977.52,0.6601941747572816,0.8,0.41346153846153844,0.7115384615384616,0.6442307692307692,4.0,5.0,3.0,4.0,4.0,20.0
603986.SH,兆易创新,SW1电子,20260331,6.5999,,57.0767,8.1329,9.6643,1783057278.72,42.5746,1.2109,1472515257.26,4188075574.04,2.19,36.048,5.3018,35.1597,7.9683,0.1508,27773679160.67,25514887319.89,0.9518828451882845,,0.9728033472803347,0.9707112970711297,0.9435146443514645,5.0,,5.0,5.0,5.0,20.0
688809.SH,强一股份,SW1电子,20260331,2.7167,,64.5351,8.3814,9.5482,69834733.71,24.5182,0.6235,112012161.97,284828466.1,0.86,32.2642,2.455,39.3262,8.8852,0.0624,4562524769.4,4180121563.28,0.8389121338912134,,0.9790794979079498,0.8744769874476988,0.9393305439330544,5.0,,5.0,5.0,5.0,20.0
301092.SZ,争光股份,SW1基础化工,20260331,0.8982,-2.68,32.4531,10.3572,4.6818,17116806.18,13.5636,0.9716,17616737.49,126196318.14,0.13,14.6949,0.7988,13.9598,4.074,0.0572,2205327758.53,1976918568.26,0.41911764705882354,0.5303030303030303,0.8553921568627451,0.7745098039215687,0.9093137254901961,3.0,3.0,5.0,5.0,4.0,20.0
301456.SZ,盘古智能,SW1电力设备,20260331,0.7956,36.97,37.0774,11.14,7.7378,-6996042.44,-4.1388,-0.3942,17748697.71,169036785.55,0.12,14.7906,0.6919,10.4999,6.9659,0.0659,2565340158.6,2279561500.92,0.4419889502762431,0.7542857142857143,0.9095890410958904,0.5616438356164384,0.9753424657534246,3.0,4.0,5.0,5.0,3.0,20.0
688617.SH,惠泰医疗,SW1医药生物,20260331,7.575,,72.4263,12.3422,5.2023,192196941.52,27.2977,0.8513,225762046.92,704078336.74,1.64,21.0529,6.581,32.0649,3.8748,0.2052,3430505030.14,3007103820.1,0.9811715481171548,,0.8158995815899581,0.8765690376569037,0.8204592901878914,5.0,,5.0,5.0,5.0,20.0
688392.SH,骄成超声,SW1电力设备,20260331,2.7502,,66.7677,27.1118,3.0576,44405035.45,22.4093,0.9691,45819422.56,198154550.35,0.45,16.0414,1.8026,23.1231,2.4457,0.078,2541825921.44,1852692098.86,0.8397790055248618,,1.0,0.9232876712328767,0.8438356164383561,5.0,,5.0,5.0,5.0,20.0
300470.SZ,中密控股,SW1机械设备,20260331,2.2671,-1.9,36.5411,14.6638,5.2573,6415737.48,1.6121,0.0962,66675225.85,397968323.15,0.3272,14.2911,1.9114,16.7539,4.3501,0.1141,3488299313.45,2976782284.42,0.769811320754717,0.5136186770428015,0.7650375939849624,0.6353383458646616,0.9041353383458647,4.0,3.0,4.0,5.0,4.0,20.0
300777.SZ,中简科技,SW1国防军工,20260331,0.4173,-11.77,70.6246,7.7899,10.3119,1578073.77,1.4538,0.0851,18546241.78,108547445.05,0.042,10.4346,0.3726,17.0858,9.721,0.0218,4978109834.03,4590322471.64,0.5507246376811594,0.5666666666666667,0.9782608695652174,0.7028985507246377,0.9782608695652174,3.0,3.0,5.0,5.0,4.0,20.0
300515.SZ,三德科技,SW1机械设备,20260331,3.4964,27.99,58.6829,33.396,2.2144,-10650266.2,-8.3374,-0.3177,33519342.07,127740303.71,0.161,4.6873,2.2778,26.2402,1.6289,0.0868,1471583604.15,980134210.16,0.8962264150943396,0.754863813229572,0.9699248120300752,0.45864661654135336,0.5977443609022557,5.0,4.0,5.0,3.0,3.0,20.0
301183.SZ,东田微,SW1电子,20260331,2.8901,80.2,25.7328,30.4585,2.31,16123818.42,7.8207,0.5745,28065377.13,206168366.33,0.35,12.3117,1.9797,13.6128,1.9646,0.1454,1417682647.94,985878232.83,0.8493723849372385,0.8731707317073171,0.5355648535564853,0.6276150627615062,0.5774058577405858,5.0,5.0,3.0,3.0,4.0,20.0
301598.SZ,博科测试,SW1机械设备,20260331,1.7713,18.3,51.1706,52.3928,1.9101,14110573.52,16.1233,0.7983,17676487.7,87516510.74,0.3001,17.0888,0.8361,20.1979,1.2557,0.0414,2114136453.53,1006481032.84,0.7037735849056603,0.6809338521400778,0.9473684210526315,0.8458646616541353,0.26879699248120303,4.0,4.0,5.0,2.0,5.0,20.0
300384.SZ,三联虹普,SW1建筑装饰,20260331,1.6055,-31.07,50.0209,15.8076,4.4987,-61136861.61,-37.1023,-1.4088,43395973.01,164779008.89,0.1421,8.9004,1.2665,26.3359,4.0515,0.0481,3426547084.92,2884893939.84,0.8079470198675497,0.4027777777777778,0.9935897435897436,0.358974358974359,0.9551282051282052,5.0,3.0,5.0,5.0,2.0,20.0
688008.SH,澜起科技,SW1电子,20260331,5.0186,,69.7882,4.1745,24.6646,626635472.56,42.8991,0.7552,829725360.22,1460718316.43,0.73,17.0559,3.8271,56.8026,23.3611,0.0674,21680536261.01,20775477898.36,0.9351464435146444,,0.9895397489539749,0.9748953974895398,0.9811715481171548,5.0,,5.0,5.0,5.0,20.0
002860.SZ,星帅尔,SW1家用电器,20260331,2.4648,36.83,19.6286,39.2074,2.129,119627969.56,23.5133,2.0923,57175527.04,508767619.79,0.16,6.5282,1.4802,11.238,1.8441,0.1317,3862746144.1,2348264994.65,0.6989247311827957,0.9230769230769231,0.46808510638297873,0.9468085106382979,0.5957446808510638,4.0,5.0,3.0,3.0,5.0,20.0
300179.SZ,四方达,SW1机械设备,20260331,3.4365,-64.82,46.8024,38.0178,3.9527,33241785.27,18.0628,0.958,34699254.94,184034297.52,0.0884,2.617,1.4736,18.8548,2.5955,0.0782,2354745554.18,1459522856.24,0.8886792452830189,0.22957198443579765,0.9154135338345865,0.8609022556390977,0.5150375939849624,5.0,2.0,5.0,3.0,5.0,20.0
301362.SZ,民爆光电,SW1家用电器,20260331,0.8707,-20.21,26.0502,17.7699,3.3496,82665586.25,21.1424,3.9707,20819068.57,390994519.34,0.21,24.37,0.6723,5.3246,2.8352,0.1263,3096697713.6,2546417887.97,0.41935483870967744,0.4807692307692308,0.6595744680851063,0.9361702127659575,0.9042553191489362,3.0,3.0,4.0,5.0,5.0,20.0
002038.SZ,双鹭药业,SW1医药生物,20260331,-1.6759,362.51,63.6174,12.6005,3.3845,58655681.65,42.8642,-0.6721,-87268289.74,136840808.89,-0.08,4.9596,-1.4951,-63.7736,2.4675,0.0234,5836778359.88,5101316949.62,0.09205020920502092,0.9861751152073732,0.698744769874477,0.9644351464435147,0.8183716075156576,1.0,5.0,4.0,5.0,5.0,20.0
300634.SZ,彩讯股份,SW1计算机,20260331,0.8351,33.1,37.2486,14.1809,5.6634,-46643206.11,-14.068,-1.8199,25629474.07,331554850.39,0.06,6.7549,0.7175,7.7301,5.4864,0.0928,3572132502.28,3065572691.02,0.7629179331306991,0.7864583333333334,0.5778443113772455,0.6586826347305389,0.8263473053892215,4.0,4.0,3.0,5.0,4.0,20.0
300635.SZ,中达安,SW1建筑装饰,20260331,0.4864,80.0,25.9115,70.6338,1.217,7773187.18,6.6392,3.8587,2014475.14,117079431.9,0.0108,2.1964,0.1722,1.7206,,0.1001,1169520569.85,343443294.04,0.5364238410596026,0.8472222222222222,0.8333333333333334,0.8076923076923077,0.3589743589743589,3.0,5.0,5.0,2.0,5.0,20.0
300012.SZ,华测检测,SW1社会服务,20260331,2.2915,9.32,45.9506,21.6926,2.498,1655557.38,0.1108,0.0094,176504479.63,1494850955.35,0.1066,4.6885,1.7047,11.8075,2.3936,0.1444,10354059544.98,8107989976.76,0.810126582278481,0.7391304347826086,0.7283950617283951,0.5432098765432098,0.691358024691358,5.0,4.0,4.0,4.0,3.0,20.0
003017.SZ,大洋生物,SW1基础化工,20260331,2.6859,57.0,23.459,37.6136,1.2251,-3196951.24,-1.1495,-0.1034,30903872.25,278128254.27,0.38,13.8936,1.6448,11.1114,1.0526,0.148,1878928847.06,1172196482.66,0.8333333333333334,0.8383838383838383,0.6691176470588235,0.43137254901960786,0.4852941176470589,5.0,5.0,4.0,3.0,3.0,20.0
300750.SZ,宁德时代,SW1电力设备,20260331,5.9731,42.18,24.8156,62.3223,1.5956,33680852000.0,26.0827,1.4813,22737254000.0,129131041000.0,4.58,78.2773,2.1731,17.6079,1.3446,0.1234,1046329036000.0,394232291000.0,0.9613259668508287,0.7828571428571428,0.6958904109589041,0.9643835616438357,0.3013698630136986,5.0,4.0,4.0,2.0,5.0,20.0
300724.SZ,捷佳伟创,SW1电力设备,20260331,2.0069,-5.37,34.5859,46.7086,1.9377,251251327.56,16.8008,0.9286,270581196.58,1495474851.65,0.78,39.0509,1.0599,18.0933,1.4445,0.0586,25527753496.41,13604107114.7,0.7348066298342542,0.48,0.8821917808219178,0.8876712328767123,0.5534246575342465,4.0,3.0,5.0,3.0,5.0,20.0
002410.SZ,广联达,SW1计算机,20260331,0.5641,63.06,89.7328,34.8025,1.4934,-396076615.64,-34.1737,-8.5558,46293563.48,1159011508.73,0.0209,3.6788,0.4837,3.9942,1.4801,0.1211,9569937060.51,6239359744.1,0.7203647416413373,0.8177083333333334,0.9730538922155688,0.5239520958083832,0.4610778443113772,4.0,5.0,5.0,3.0,3.0,20.0
300434.SZ,金石亚药,SW1医药生物,20260331,4.4452,45.24,64.6842,15.2779,2.9,-26450938.29,-7.9794,-0.2287,115651035.23,331490828.12,0.2888,6.6408,3.6432,34.8882,2.443,0.1044,3174425730.43,2689439748.31,0.9163179916317992,0.8248847926267281,0.7175732217573222,0.2803347280334728,0.7432150313152401,5.0,5.0,4.0,4.0,2.0,20.0
600519.SH,贵州茅台,SW1食品饮料,20260331,10.5687,,89.7592,12.1227,7.0607,26909891269.13,49.1928,0.9558,28153831489.89,54702912385.23,21.76,216.3224,8.8003,51.4668,5.4825,0.171,319918844905.58,281135886435.69,0.967479674796748,,1.0,0.959349593495935,0.8861788617886179,5.0,,5.0,5.0,5.0,20.0
002195.SZ,岩山科技,SW1计算机,20260331,0.2128,98.46,29.7428,2.2233,50.7355,-77463575.98,-47.2591,-3.9238,19742104.83,163912620.19,0.0037,1.7471,0.1949,12.0443,50.6709,0.0162,10129990845.67,9904771449.36,0.6261398176291794,0.8645833333333334,0.40119760479041916,0.45209580838323354,0.9940119760479041,4.0,5.0,3.0,5.0,3.0,20.0
