stock_code,stock_name,industry,end_date,roe,netprofit_yoy,grossprofit_margin,debt_to_assets,current_ratio,operating_cashflow,ocf_to_revenue,ocf_to_profit,net_profit,revenue,eps,bps,roa,netprofit_margin,quick_ratio,assets_turn,total_assets,total_equity
300467.SZ,迅游科技,SW1传媒,20250930,2.8029,-68.73,57.7931,20.1519,6.5642,7963785.46,3.7124,0.4136,19256045.05,214519943.38,0.09,3.1419,2.1496,8.9763,6.5642,0.2395,895811206.51,715288421.55
300094.SZ,国联水产,SW1农林牧渔,20250930,-55.8815,40.61,-6.1322,66.8816,1.0905,115117643.19,4.4579,-0.141,-816520380.59,2582336521.6,-0.71,0.9125,-23.2728,-31.6194,0.4309,0.736,3508468771.28,1161950327.74
002624.SZ,完美世界,SW1传媒,20250930,9.6207,-340.32,59.2767,36.0378,1.861,888897107.01,16.4102,1.3595,653842124.59,5416741316.09,0.35,3.651,6.0377,12.0708,1.5131,0.5002,10829259512.73,6926633239.09
002650.SZ,ST加加,SW1食品饮料,20250930,-0.9635,27.01,28.3694,14.8541,2.6362,84617698.26,8.3861,-4.6911,-18038022.76,1009019139.53,-0.016,1.6084,-0.8303,-1.7877,1.6436,0.4644,2172589621.37,1849871234.78
003038.SZ,鑫铂股份,SW1有色金属,20250930,0.2205,-44.32,5.4005,72.6436,1.0507,-230966741.47,-3.7374,-29.7137,7773072.77,6179864617.11,0.03,12.3151,0.0701,0.1258,0.8991,0.557,11094993205.96,3035189942.47
300663.SZ,科蓝软件,SW1计算机,20250930,-1.2986,305.35,30.3411,64.5978,2.0417,51678457.65,12.3408,-4.308,-11995914.32,418760904.96,-0.022,1.5803,-0.5275,-2.8646,1.2087,0.1842,2273931521.81,805021586.55
300278.SZ,华昌达,SW1机械设备,20250930,0.6678,0.07,13.2703,52.9315,1.5048,211440410.46,11.8866,17.7491,11912734.6,1778813629.03,0.0084,1.2476,0.316,0.6697,0.9933,0.4718,3770158961.87,1774555874.86
000543.SZ,皖能电力,SW1公用事业,20250930,11.5507,71.17,16.6688,62.9977,0.6153,6372572410.31,29.2687,2.2334,2853326616.88,21772671545.11,0.8408,7.5784,4.1838,13.1051,0.5723,0.3192,68200032796.0,25235549081.19
000158.SZ,常山北明,SW1计算机,20250930,-2.9337,306.04,11.1233,69.7183,1.1081,-1077023946.49,-21.0171,6.8499,-157231054.72,5124521382.44,-0.0972,3.2636,-0.9054,-3.0682,0.8212,0.2951,17365030217.46,5258417927.64
002454.SZ,松芝股份,SW1汽车,20250930,5.3341,31.61,17.4334,44.2162,1.7274,123502402.84,3.1917,0.5011,246476283.29,3869453616.8,0.34,6.4669,2.9911,6.3698,1.4479,0.4696,8240352163.92,4596782872.37
002991.SZ,甘源食品,SW1食品饮料,20250930,9.2527,14.32,34.9645,22.4164,3.3117,229839801.04,14.9946,1.475,155823327.06,1532821572.45,1.72,17.8196,7.2774,10.1658,2.7053,0.7159,2141191773.65,1661214528.18
300617.SZ,安靠智电,SW1电气设备,20250930,2.5351,-8.41,37.5082,22.5549,3.6586,27628125.63,6.0426,0.3724,74196806.94,457222589.56,0.45,17.5915,1.9424,16.2277,3.3527,0.1197,3819942422.46,2958357666.02
301097.SZ,天益医疗,,20250930,1.6965,-110.35,38.3942,42.9224,2.1171,33748705.96,8.7194,1.6145,20903434.68,387051372.64,0.34,20.0481,1.0096,5.4007,1.8609,0.1869,2070482402.06,1181781262.98
000537.SZ,绿发电力,SW1房地产,20250930,4.0679,16.18,52.1451,72.4275,1.4197,4057512571.72,109.4515,3.3753,1202119763.27,3707131831.31,0.39,9.6825,1.2753,32.4272,,0.0393,94260875576.86,25990077733.2
002420.SZ,毅昌科技,SW1家用电器,20250930,6.534,-143.64,12.9526,73.9135,0.9576,-117701304.92,-5.5892,-2.3568,49941970.61,2105852490.82,0.0957,1.4973,1.9774,2.3716,0.7152,0.8338,2525586902.99,658836075.75
000886.SZ,海南高速,SW1交通运输,20250930,-0.3509,-31.77,13.0835,22.3085,3.9253,-139852579.19,-44.6014,21.1575,-6610081.14,313561108.54,-0.011,3.062,-0.1674,-2.1081,1.9518,0.0794,3949177172.11,3068176224.88
300290.SZ,荣科科技,SW1计算机,20250930,-3.9672,-82.15,38.9801,41.7922,1.7325,-160731967.5,-35.4263,7.0908,-22667543.02,453708212.99,-0.0495,1.2131,-1.5571,-4.9961,1.1396,0.3117,1455754688.25,847363144.53
002979.SZ,雷赛智能,SW1电气设备,20250930,10.2332,51.07,39.0833,40.8956,2.2778,190737930.57,14.6676,1.1492,165972974.19,1300400995.73,0.51,5.2317,5.8814,12.7632,1.876,0.4608,2822006885.95,1667931450.9
301109.SZ,军信股份,,20250930,8.3501,5.12,56.4927,35.5222,4.5953,1158064038.28,53.5346,1.4032,825315052.42,2163208445.73,0.7748,9.6856,5.6246,38.1524,4.5575,0.1474,14673308486.9,9461030520.37
300789.SZ,唐源电气,SW1计算机,20250930,3.7215,-31.77,37.4143,29.7784,2.8662,-91012796.85,-22.5241,-2.2844,39841831.29,404068099.9,0.2719,7.407,2.5085,9.8602,2.4325,0.2544,1588304072.28,1115332029.52
001229.SZ,魅视科技,,20250930,4.0897,-8.15,64.1259,6.7132,8.8354,87009420.81,65.8145,2.165,40188401.47,132204074.44,0.4,9.7295,3.8524,30.3988,8.4197,0.1267,1043203016.6,973170809.58
301512.SZ,智信精密,,20250930,-3.9855,-44.64,34.4393,23.9425,3.1249,173581198.22,83.9121,-4.1954,-41374647.78,206860648.4,-0.773,18.9102,-3.1199,-20.0012,2.2364,0.156,1326172927.46,1008653543.54
301566.SZ,达利凯普,,20250930,9.0631,-8.86,66.7664,4.8805,37.9469,111951379.43,39.2002,0.8863,126309784.15,285588547.19,0.32,3.597,8.3503,44.2279,34.6921,0.1888,1512644691.48,1438820027.4
002556.SZ,辉隆股份,SW1化工,20250930,4.5415,104.25,5.8078,65.4086,1.1774,438420757.39,3.576,2.4985,175470351.31,12259964825.57,0.1792,3.8228,1.5972,1.4312,0.694,1.1159,10986305417.83,3800319076.49
300715.SZ,凯伦股份,SW1建筑材料,20250930,1.4529,-2014.76,23.021,65.0348,1.2038,56359231.38,3.1003,1.1237,50156006.68,1817874113.69,0.07,4.9169,0.8667,2.759,1.0649,0.3141,5787091526.7,2023467247.54
300761.SZ,立华股份,SW1农林牧渔,20250930,3.1764,-445.46,9.9443,43.2275,0.8159,1340874098.75,9.9374,4.8939,273989650.52,13493150318.14,0.3452,10.7703,1.7045,2.0306,0.3148,0.8394,16074731863.47,9126030563.75
002522.SZ,浙江众成,SW1轻工制造,20250930,2.0772,-71.01,15.4857,35.5978,1.2379,68792485.08,5.8342,8.7438,7867564.07,1179125353.0,0.05,2.548,0.222,0.6672,0.8313,0.3327,3544479270.04,2282722051.34
002139.SZ,拓邦股份,SW1电子,20250930,6.119,31.24,21.9769,48.3219,1.37,557895959.4,6.8139,1.3276,420217499.1,8187587871.7,0.34,5.6705,3.0716,5.1324,0.9962,0.5985,13680935266.01,7070048065.49
301195.SZ,北路智控,,20250930,4.3718,-10.56,44.3674,13.516,5.7875,-2534032.28,-0.3566,-0.0242,104730257.32,710616641.6,0.79,18.2619,3.7554,14.7379,5.1018,0.2548,2788778676.54,2411847519.44
002362.SZ,汉王科技,SW1计算机,20250930,-8.315,-37.87,42.9622,37.9088,1.9628,-214939318.84,-17.065,2.5548,-84132290.09,1259535254.84,-0.373,4.3044,-4.3713,-6.6796,1.2398,0.6544,1924654331.7,1195040313.06
002779.SZ,中坚科技,SW1机械设备,20250930,3.0006,27.9,28.0483,41.5104,1.8632,46831089.43,7.2172,3.4515,13568321.83,648879373.24,0.1217,4.0967,1.0506,2.091,1.0298,0.5024,1291495095.25,755390673.19
002893.SZ,京能热力,SW1公用事业,20250930,4.824,21.41,23.3401,45.5752,1.4766,-262942763.75,-31.6213,-4.1356,63580598.17,831538145.15,0.22,4.6133,2.4529,7.6461,1.4317,0.3208,2592091730.63,1410740701.69
002316.SZ,亚联发展,SW1计算机,20250930,7.9192,-214.03,12.8917,84.2135,0.9889,20401888.59,4.6082,1.5599,13079078.34,442733468.17,0.0148,0.1946,1.7614,2.9542,0.7677,0.5963,742518820.17,117217875.32
300155.SZ,安居宝,SW1计算机,20250930,-2.6723,19.11,35.9249,10.0534,5.7951,-16131802.34,-15.0307,0.4181,-38586535.67,107325803.51,-0.0591,2.182,-2.8037,-35.9527,5.33,0.078,1376281175.94,1237918770.48
300121.SZ,阳谷华泰,SW1化工,20250930,4.5139,-36.82,17.7284,21.4511,4.0554,199185795.52,7.7194,1.2353,161250177.89,2580341112.25,0.36,7.7796,3.5189,6.2492,3.3007,0.5631,4582389655.07,3599414736.59
300817.SZ,双飞集团,SW1机械设备,20250930,4.4852,23.24,24.6722,18.6693,2.7868,72725016.36,10.877,1.5522,46853844.5,668611974.2,0.211,4.6659,3.6565,7.0076,2.0292,0.5218,1281395789.01,1042168568.52
002791.SZ,坚朗五金,SW1建筑材料,20250930,0.2941,-65.39,30.2846,38.6752,1.7938,-44429428.82,-1.034,-5.5843,7956141.31,4296887571.36,0.05,15.7133,0.0841,0.1852,1.4102,0.454,9463756281.43,5803628734.82
301326.SZ,捷邦科技,,20250930,-0.9826,-62.99,32.7432,46.9331,1.5647,-137237593.28,-14.2662,-5.4097,25368739.11,961974250.9,-0.1741,17.6354,0.905,2.6372,1.3484,0.3432,2803084979.23,1487510706.78
000686.SZ,东北证券,SW1非银金融,20250930,5.4623,33.39,,81.4361,,-2606332666.69,-67.4999,-2.3703,1099557537.61,3861241657.41,0.46,8.5179,0.9991,28.4768,,0.0351,110057780062.95,20431043086.17
300863.SZ,卡倍亿,SW1汽车,20250930,9.9247,-2.59,11.9695,65.548,1.1808,166454950.91,5.8319,1.2103,137526975.09,2854217855.02,0.87,7.5901,3.3173,4.8184,0.9361,0.6885,4145711838.03,1428279561.99
300915.SZ,海融科技,SW1食品饮料,20250930,-1.0037,23.64,23.8185,13.5599,7.7139,-61678119.6,-8.4399,3.959,-15579329.2,730792730.91,-0.1273,12.2199,-0.8759,-2.1318,6.6464,0.4108,1778754904.18,1537557973.41
003013.SZ,地铁设计,SW1建筑装饰,20250930,12.2362,14.02,38.9668,51.0514,1.3128,-418600095.5,-21.6573,-1.2015,348407467.84,1932833155.13,0.86,7.1394,5.6668,18.0257,1.0812,0.3144,6148226815.2,3009472129.56
002693.SZ,*ST双成,SW1医药生物,20250930,-0.6435,47.64,56.7118,49.3155,0.8631,32081773.07,18.9941,-4.415,-7266600.99,168903838.01,-0.0061,0.9426,-0.9109,-4.3022,0.4496,0.2117,797770471.93,404345577.19
300961.SZ,深水海纳,,20250930,-3.2355,677.63,27.4607,70.8012,0.6456,35221863.42,13.3142,-1.5696,-22440188.06,264543536.08,-0.1361,4.1369,-0.8697,-8.4826,0.6402,0.1025,2580333961.03,753425916.5
300438.SZ,鹏辉能源,SW1电气设备,20250930,2.2247,-586.97,14.9007,73.62,0.9935,-11506476.57,-0.1518,-0.1099,104734476.67,7580860529.35,0.2276,10.3512,0.5154,1.3816,0.64,0.373,20322017270.83,5360946081.08
300057.SZ,万顺新材,SW1轻工制造,20250930,-1.6709,278.48,5.212,50.9525,1.2841,148443285.22,3.6296,-1.7268,-85961965.66,4089743677.67,-0.0978,5.7743,-0.8122,-2.1019,1.0417,0.3864,10583294821.4,5190837089.85
002214.SZ,*ST大立,SW1电子,20250930,-8.3623,33.27,29.1304,34.3526,2.1349,-12233741.99,-4.6644,0.0975,-125524800.42,262279716.25,-0.208,2.3592,-5.9357,-47.8591,1.3236,0.124,2114754842.38,1388281065.03
300989.SZ,蕾奥规划,,20250930,1.1422,-211.84,45.0755,19.6273,5.1225,-12363158.27,-5.5789,-1.3125,9419705.74,221604306.72,0.05,4.7114,0.7637,4.2507,,0.1797,1233368360.68,991290981.28
000718.SZ,苏宁环球,SW1房地产,20250930,1.0682,-6.62,49.6337,29.5488,3.2789,9956136.25,0.8569,0.0995,100100070.56,1161896181.62,0.033,3.0795,0.7475,8.6152,0.5971,0.0868,13391178232.03,9434241990.61
002952.SZ,亚世光电,SW1电子,20250930,1.4398,-36.54,10.5612,22.4571,3.5611,-45255565.29,-6.7678,-4.4527,10163726.6,668691374.46,0.077,5.2918,0.8892,1.5199,2.1215,0.585,1143048698.61,886353480.94
001300.SZ,三柏硕,,20250930,-0.4399,-151.86,18.4889,18.1186,5.1148,-13427665.37,-3.8262,2.4147,-5560874.86,350936943.8,-0.0189,4.2502,-0.4373,-1.5846,4.4792,0.276,1271598587.31,1041202918.72
002926.SZ,华西证券,SW1非银金融,20250930,4.4178,72.93,,78.522,,9001283900.14,257.6779,8.5084,1057932059.31,3493230644.78,0.4,9.2995,0.9303,30.2852,,0.0307,113724821206.32,24425851493.97
301020.SZ,密封科技,,20250930,7.7353,13.18,29.6034,19.8742,5.512,35787576.34,8.417,0.4871,73466115.34,425181385.63,0.5,6.5863,6.1048,17.2788,4.8641,0.3533,1203407596.93,964239576.75
002497.SZ,雅化集团,SW1化工,20250930,3.1398,307.2,18.194,23.3003,3.0197,-367371748.27,-6.0753,-1.3594,270246357.38,6046945194.35,0.2898,9.4141,1.8667,4.4691,2.4253,0.4177,14477051855.52,11103850841.89
002010.SZ,传化智联,SW1交通运输,20250930,3.605,-59.01,14.8523,50.2427,1.1791,242714833.28,1.2876,0.3491,695190761.3,18849636001.97,0.2305,6.4873,1.7991,3.6881,1.0475,0.4878,38641660088.61,19227059456.44
300227.SZ,光韵达,SW1电子,20250930,-3.4246,-175.88,30.5777,56.1805,1.2397,-156427763.69,-16.2138,3.1542,-49593983.52,964781338.97,-0.106,2.8163,-1.3015,-5.1404,0.8707,0.2532,3810442588.02,1669717692.27
000831.SZ,中国稀土,SW1有色金属,20250930,4.0561,-164.09,14.2071,14.0415,5.4159,118384613.55,4.7459,0.607,195017010.19,2494445366.01,0.1811,4.5549,3.3488,7.8181,2.4727,0.4283,5823417408.17,5005724148.75
300648.SZ,星云股份,SW1机械设备,20250930,-3.2833,-56.93,32.6115,49.6296,1.535,93202577.65,10.9475,-2.6571,-35076421.57,851355668.4,-0.2153,7.8143,-1.2968,-4.1201,1.1862,0.3147,2704923449.97,1362479941.62
002112.SZ,三变科技,SW1电气设备,20250930,5.2587,35.11,17.4487,62.0725,1.5519,-100285308.15,-8.0969,-2.4975,40154991.15,1238571875.12,0.15,2.9607,1.7489,3.242,0.9178,0.5394,2296047673.96,870832910.78
000568.SZ,泸州老窖,SW1食品饮料,20250930,22.1749,1.57,87.1134,23.9267,3.6071,9822590732.99,42.4716,0.9099,10794690617.95,23127459902.13,7.31,33.751,16.4814,46.6748,2.5658,0.3531,65496029532.83,49825005489.56
300253.SZ,卫宁健康,SW1计算机,20250930,-4.1239,-84.24,29.0743,31.3132,3.2807,-10839721.6,-0.8365,0.0438,-247760106.95,1295802097.22,-0.1093,2.5476,-2.9686,-19.1202,3.1824,0.1553,8345968353.3,5732574969.03
002064.SZ,华峰化学,SW1化工,20250930,5.4733,-10.18,14.0925,26.7764,2.5047,2930650559.01,16.183,1.9929,1470576461.02,18109484531.85,0.29,5.4308,3.9797,8.1205,2.0294,0.4901,36952159417.98,27057718614.25
301156.SZ,美农生物,,20250930,5.5628,-21.35,30.6661,7.3269,7.1805,77592844.58,19.889,1.8963,40918189.51,390128929.24,0.2902,5.1588,5.2212,10.4884,5.8768,0.4978,783697590.49,726276557.82
300351.SZ,永贵电器,SW1机械设备,20250930,2.8695,33.51,25.2847,46.1212,2.969,55258215.71,3.4846,0.6766,81667919.39,1585796210.84,0.1836,6.426,1.7046,5.15,2.417,0.331,4790929730.32,2581296270.58
002166.SZ,莱茵生物,SW1医药生物,20250930,2.2706,69.99,25.0013,36.5645,1.7248,346457702.23,27.2339,4.3749,79191843.56,1272155817.35,0.1,4.1485,1.5886,6.225,0.9164,0.2552,4985072237.79,3162307666.72
002850.SZ,科达利,SW1电气设备,20250930,9.7348,20.52,23.1638,40.7256,1.945,1928648069.47,18.1893,1.6375,1177833441.63,10603222514.38,4.34,45.6512,5.4824,11.1083,1.8279,0.4935,21483757923.99,12734371632.33
002595.SZ,豪迈科技,SW1机械设备,20250930,16.8187,24.95,33.9894,17.0449,4.7263,543927838.17,6.7348,0.304,1789013892.81,8076365203.24,2.2421,14.2343,13.0225,22.1512,3.3888,0.5879,13737815640.2,11396212943.8
301539.SZ,宏鑫科技,,20250930,5.4778,,13.5986,56.7104,0.9657,-22920324.81,-2.9849,-0.5255,43613094.55,767870307.56,0.29,5.5105,2.315,5.6797,0.4901,0.4076,1883940929.81,815550563.38
000933.SZ,神火股份,SW1有色金属,20250930,15.2914,-28.69,23.1757,51.0573,0.7985,6898271177.77,22.249,1.6323,4226154445.57,31004894097.91,1.575,10.6524,7.3189,13.6306,0.6595,0.5369,57743116631.18,28261060231.57
002824.SZ,和胜股份,SW1有色金属,20250930,5.073,-43.19,13.5881,53.0504,1.9265,396957433.96,14.6601,3.9612,100211410.59,2707748874.19,0.35,7.2596,2.0526,3.7009,1.557,0.5546,4882248481.75,2292198079.86
301122.SZ,采纳股份,,20250930,0.4584,-53.5,24.448,6.9855,9.8529,33682759.82,13.7049,4.5978,7325822.33,245772123.41,0.07,14.6292,0.3795,2.9807,8.8968,0.1273,1930383529.43,1795535973.32
000099.SZ,中信海直,SW1交通运输,20250930,4.5344,22.02,24.6775,28.4025,5.2743,684263941.89,41.9118,2.8802,237575470.16,1632628946.24,0.3154,7.0501,3.0506,14.5517,4.8527,0.2096,7787725241.34,5575820331.72
001202.SZ,炬申股份,,20250930,7.4588,16.86,12.4486,55.2038,1.2249,11468709.21,0.88,0.2479,46259194.3,1303192120.63,0.36,5.0174,2.478,3.5497,1.1694,0.6981,1866829162.36,836268301.91
300234.SZ,开尔新材,SW1建筑材料,20250930,1.7953,-70.84,26.1014,15.5104,4.1041,87484911.57,47.0044,4.1606,21026940.47,186120709.25,0.0409,2.2937,1.5401,11.2975,3.3734,0.1363,1365314624.17,1153549407.16
002418.SZ,康盛股份,SW1家用电器,20250930,0.9664,-530.99,9.2282,50.0463,1.468,-163068921.84,-8.4335,-20.1126,8107798.92,1933585996.42,0.0122,1.2675,0.2507,0.4193,1.2309,0.5978,3234305212.72,1615654542.12
002077.SZ,大港股份,SW1电子,20250930,1.82,-71.33,18.6635,17.7989,1.5466,84124396.62,31.1752,1.3242,63526245.9,269844221.48,0.1042,5.7779,1.5162,23.5418,1.1038,0.0644,4189708068.1,3443985835.44
002941.SZ,新疆交建,SW1建筑装饰,20250930,10.854,-2.17,11.6409,69.968,1.1598,125438028.27,2.1798,0.2851,440034484.4,5754559786.48,0.67,6.4402,2.1109,7.6467,1.1301,0.276,20846279071.51,6260553491.09
002003.SZ,伟星股份,SW1纺织服装,20250930,13.0177,26.89,43.7099,32.861,1.3722,724885530.17,19.9555,1.2343,587287844.78,3632509961.3,0.5,3.9424,8.4659,16.1675,1.0346,0.5236,6937087019.49,4657487920.78
300240.SZ,飞力达,SW1交通运输,20250930,2.2806,-67.59,7.3814,58.2423,1.2706,280225929.98,6.0143,6.2842,44592290.23,4659300481.34,0.0893,3.9735,1.0673,0.9571,1.2052,1.1152,4177902362.56,1744595655.02
001367.SZ,海森药业,,20250930,6.3544,17.09,45.5834,8.6928,10.3075,107204217.22,29.873,1.2153,88209617.29,358867170.35,0.59,9.4267,5.6238,24.58,9.2499,0.2288,1568516356.47,1432169030.79
301047.SZ,义翘神州,,20250930,1.9942,-53.13,73.9475,3.6658,27.8441,82991441.81,16.2269,0.7532,110179472.73,511445016.65,0.9058,43.383,2.0114,21.5428,27.2293,0.0934,5477775495.59,5276968990.61
000856.SZ,冀东装备,SW1机械设备,20250930,1.935,-41.29,6.8126,80.4931,1.062,-58954937.87,-2.8938,-7.0329,8382706.25,2037315495.44,0.0358,1.8479,0.372,0.4115,0.8864,0.9041,2253399757.63,439568587.4
301428.SZ,世纪恒通,,20250930,3.795,-23.88,26.4778,53.4726,1.4744,-217008249.14,-27.3101,-4.8326,44905511.18,794608493.08,0.483,12.8957,1.6417,5.6513,1.4231,0.2905,2735248097.82,1272641135.63
301033.SZ,迈普医学,,20250930,10.4552,92.9,80.8657,11.0359,7.0786,83758188.56,33.607,1.1042,75854036.84,249228235.32,1.15,11.2798,8.9813,30.4356,6.1691,0.2951,844577429.78,751370763.89
000593.SZ,德龙汇能,SW1公用事业,20250930,2.8758,-108.96,11.921,49.8442,0.6215,46606171.51,3.587,1.7733,26282482.01,1299316376.16,0.07,2.4381,1.3703,2.0228,0.5019,0.6774,1917992609.93,961985031.5
001313.SZ,粤海饲料,,20250930,1.022,-314.94,10.0503,48.6059,1.521,-416691746.47,-8.3392,-18.2038,22890391.8,4996780385.95,0.04,3.6425,0.4621,0.4581,1.2665,1.0088,4953185858.74,2545643559.51
002935.SZ,天奥电子,SW1国防军工,20250930,0.961,-26.37,22.6371,44.7643,2.0706,-81798110.34,-15.2661,-5.3732,15223225.61,535814501.13,0.0355,3.7312,0.5314,2.8411,1.3134,0.187,2864826355.87,1582406350.03
002484.SZ,江海股份,SW1电子,20250930,8.9182,-7.05,24.5038,29.2887,2.4088,640632002.84,15.5602,1.1925,537219544.8,4117120137.38,0.6338,7.2165,6.1171,13.0484,1.8299,0.4688,8782225972.5,6210029031.52
002586.SZ,ST围海,SW1建筑装饰,20250930,1.2694,22.47,12.3823,54.6037,1.1065,-406447634.55,-31.5156,-11.2594,36098384.92,1289672545.79,0.0328,2.6044,0.5481,2.799,1.0743,0.1958,6585738163.75,2989682560.2
002843.SZ,泰嘉股份,SW1机械设备,20250930,4.1407,-62.2,19.0027,43.2184,1.7675,56938322.46,4.977,0.9879,57634401.83,1144029566.5,0.23,5.622,2.3079,5.0378,1.4321,0.4581,2497275798.87,1417993036.24
000920.SZ,沃顿科技,SW1公用事业,20250930,10.1326,16.47,39.9168,23.5408,2.7473,121955659.4,8.8259,0.6011,202899781.94,1381798675.65,0.413,4.2016,7.151,14.6837,2.3862,0.487,2837380159.02,2169438931.46
000822.SZ,山东海化,SW1化工,20250930,-7.9258,-96.24,10.2286,48.5216,0.8804,-131198303.7,-3.682,0.3312,-396141126.74,3563231111.56,-0.44,5.3593,-4.2674,-11.1175,0.8078,0.3838,9282957496.29,4778719440.16
002837.SZ,英维克,SW1机械设备,20250930,12.8134,30.21,27.3199,53.9036,1.7187,-319034472.29,-7.9243,-0.7713,413650525.21,4026030778.35,0.41,3.3926,5.7365,10.2744,1.3431,0.5583,7210891358.49,3323961825.44
301131.SZ,聚赛龙,,20250930,4.2984,-13.03,12.0532,56.3591,2.1062,13930360.37,1.214,0.4342,32082775.0,1147454819.81,0.7875,17.6877,1.6492,2.796,1.6492,0.5898,1945403408.77,848992460.3
001211.SZ,双枪科技,,20250930,0.9724,-337.45,32.9007,52.9101,0.9833,26096295.91,2.4092,3.1568,8266796.03,1083213341.73,0.11,12.0042,0.4453,0.7632,0.566,0.5835,1856293563.39,874127471.86
002101.SZ,广东鸿图,SW1汽车,20250930,2.6892,-3.17,13.3428,43.9658,1.2616,-446258175.9,-6.7078,-2.2686,196707296.64,6652777816.96,0.317,11.7659,1.3664,2.9568,1.0055,0.4621,14396504138.75,8066961114.2
000016.SZ,深康佳Ａ,SW1家用电器,20250930,-53.9993,47.36,4.6078,96.7833,0.657,-1086328402.04,-14.1468,0.923,-1176995413.93,7678970721.21,-0.4076,0.5256,-4.0296,-15.3275,0.5181,0.2629,29208989618.94,939559018.33
001696.SZ,宗申动力,SW1汽车,20250930,14.47,33.51,14.286,53.3167,1.5735,686706982.62,7.1243,0.8835,777286486.77,9638970204.82,0.6617,4.7885,6.1187,8.064,1.3172,0.7588,12703393090.8,5930360955.67
300759.SZ,康龙化成,SW1医药生物,20250930,8.0823,8.37,34.2248,41.1571,1.5043,2436103508.31,24.1542,2.2856,1065870928.8,10085623192.99,0.6477,8.2179,4.1311,10.5682,1.2355,0.3909,25801120466.5,15182138412.04
002175.SZ,东方智造,SW1传媒,20250930,0.189,-62.38,27.0221,18.0193,3.6458,5904113.84,2.6951,8.1193,727173.08,219069840.29,0.001,0.6336,0.0739,0.3319,2.993,0.2228,983414718.9,806210448.13
300342.SZ,天银机电,SW1家用电器,20250930,1.5463,172.2,23.1183,24.4508,2.8733,-38270857.98,-6.5922,-1.4439,26505065.18,580550561.98,0.0571,3.6888,1.2653,4.5655,1.8903,0.2771,2094764506.19,1582577990.49
002782.SZ,可立克,SW1电子,20250930,11.2706,81.04,14.1721,54.5547,1.4731,272009646.85,6.627,1.1521,236092630.02,4104541765.55,0.4771,4.3225,4.9041,5.752,1.1805,0.8526,4814159740.11,2187807204.06
300804.SZ,广康生化,,20250930,2.5974,13.88,24.5116,37.7959,1.9778,41285155.18,7.5081,1.1856,34821061.29,549873806.69,0.4709,18.3882,1.5906,6.3326,1.5586,0.2512,2189185264.86,1361763925.03
000062.SZ,深圳华强,SW1电子,20250930,5.2202,-50.73,8.3205,53.2468,1.6511,349380513.89,1.9786,0.8197,426246241.18,17658030347.53,0.3452,6.5743,2.5586,2.4139,1.3624,1.0599,16659640132.87,7788908839.25
000695.SZ,滨海能源,SW1轻工制造,20250930,-37.3731,-19.08,-0.7007,90.4494,0.4777,-140787482.31,-37.6693,2.8243,-49848440.09,373745956.37,-0.2225,0.4873,-2.4889,-13.3375,0.3139,0.1866,2002818458.14,191281471.02
002399.SZ,海普瑞,SW1医药生物,20250930,4.5156,-177.9,31.5264,27.4552,2.3926,1440949279.15,34.3536,2.6075,552620884.46,4194464397.94,0.3773,8.4302,3.2264,13.175,1.2426,0.2449,17127883896.47,12425391782.9
301335.SZ,天元宠物,,20250930,2.9673,-52.24,19.0701,38.802,2.8921,-176520755.58,-7.5977,-3.6593,48238445.46,2323359344.7,0.48,15.2106,1.5334,2.0762,2.0841,0.7386,3145814016.78,1925174368.56
300870.SZ,欧陆通,SW1电气设备,20250930,9.1361,38.32,20.4745,52.1953,1.5619,421587102.08,12.4469,1.8928,222727356.87,3387090909.85,2.13,24.0538,3.9696,6.5758,1.3152,0.6037,5610831056.77,2682239878.89
